,variable,value
8828,882,158.939995
8829,882,108.23999130000004
8830,883,121.12999180000003
8831,883,199.08999980000002
8832,883,147.15999420000003
8833,883,198.04999890000002
8834,883,143.39999280000004
8835,883,176.16999650000002
8836,883,184.65999820000002
8837,883,181.55999759999997
8838,883,158.2899949
8839,883,106.83999120000004
8840,884,121.12999180000001
8841,884,199.1499999
8842,884,147.15999420000003
8843,884,198.269999
8844,884,143.29999270000002
8845,884,178.0299966
8846,884,184.2199981
8847,884,180.9199976
8848,884,157.4499948
8849,884,105.63999110000005
8850,885,121.65999180000003
8851,885,199.1499999
8852,885,147.1599942
8853,885,198.40999910000002
8854,885,143.29999270000005
8855,885,179.83999669999997
8856,885,183.869998
8857,885,180.9199976
8858,885,156.74999470000003
8859,885,104.41999100000004
8860,886,121.6599918
8861,886,199.1499999
8862,886,147.55999430000003
8863,886,198.40999910000002
8864,886,143.00999260000003
8865,886,181.68999680000002
8866,886,183.4399979
8867,886,180.91999760000002
8868,886,156.22999460000003
8869,886,103.09999090000005
8870,887,122.1999918
8871,887,199.1499999
8872,887,146.56999420000002
8873,887,198.4099991
8874,887,143.00999260000003
8875,887,183.52999690000001
8876,887,183.26999779999997
8877,887,181.07999769999998
8878,887,155.73999450000002
8879,887,102.42999090000005
8880,888,122.6599918
8881,888,199.1499999
8882,888,146.56999420000002
8883,888,198.4099991
8884,888,143.0299927
8885,888,184.069997
8886,888,183.1099977
8887,888,181.07999770000004
8888,888,155.49999440000002
8889,888,101.02999080000004
8890,889,123.75999190000002
8891,889,199.1499999
8892,889,146.2699941
8893,889,198.40999910000002
8894,889,143.68999270000003
8895,889,184.7399971
8896,889,182.8899976
8897,889,181.5599978
8898,889,155.23999430000003
8899,889,100.41999080000004
8900,890,123.95999190000002
8901,890,199.1499999
8902,890,146.4199942
8903,890,198.4099991
8904,890,143.62999260000004
8905,890,184.7399971
8906,890,182.3899975
8907,890,182.16999790000003
8908,890,154.95999420000004
8909,890,99.75999080000003
8910,891,124.4499919
8911,891,199.1499999
8912,891,146.41999420000002
8913,891,198.4099991
8914,891,143.57999250000003
8915,891,185.4599972
8916,891,182.3099974
8917,891,182.16999790000003
8918,891,154.95999420000004
8919,891,98.35999070000004
8920,892,124.46999190000002
8921,892,199.1499999
8922,892,147.4299943
8923,892,198.4099991
8924,892,144.03999260000003
8925,892,185.4599972
8926,892,181.83999730000002
8927,892,182.16999790000003
8928,892,154.76999410000002
8929,892,97.13999060000002
8930,893,123.85999190000003
8931,893,199.1499999
8932,893,147.4299943
8933,893,198.73999920000003
8934,893,144.03999260000003
8935,893,185.4599972
8936,893,181.7199972
8937,893,182.16999789999997
8938,893,154.41999400000003
8939,893,96.17999050000002
8940,894,123.50999190000002
8941,894,199.1499999
8942,894,147.4299943
8943,894,198.73999920000003
8944,894,144.0399926
8945,894,185.4599972
8946,894,181.7199972
8947,894,181.57999780000003
8948,894,154.00999390000004
8949,894,95.15999050000002
8950,895,123.62999190000002
8951,895,199.1499999
8952,895,147.8899943
8953,895,198.73999920000003
8954,895,143.55999250000002
8955,895,185.62999730000004
8956,895,181.3699971
8957,895,181.57999780000003
8958,895,154.00999390000004
8959,895,94.02999040000003
8960,896,123.17999190000002
8961,896,199.1499999
8962,896,147.96999440000002
8963,896,198.73999920000003
8964,896,143.43999240000002
8965,896,185.64999740000002
8966,896,180.639997
8967,896,181.57999780000003
8968,896,153.8999938
8969,896,92.96999040000003
8970,897,122.60999190000003
8971,897,199.1499999
8972,897,147.4299943
8973,897,198.73999920000003
8974,897,142.9999923
8975,897,185.90999750000003
8976,897,180.0499969
8977,897,181.57999779999997
8978,897,153.8999938
8979,897,91.85999030000002
8980,898,122.46999190000002
8981,898,199.1499999
8982,898,147.37999420000003
8983,898,198.73999920000003
8984,898,142.51999220000002
8985,898,186.5299976
8986,898,179.37999680000001
8987,898,181.57999780000003
8988,898,153.8999938
8989,898,90.86999030000003
8990,899,122.28999190000002
8991,899,199.1499999
8992,899,147.4899942
8993,899,198.73999920000003
8994,899,141.82999210000003
8995,899,187.03999770000001
8996,899,178.87999670000002
8997,899,181.57999779999997
8998,899,153.8999938
8999,899,89.78999030000003
9000,900,121.82999190000001
9001,900,199.1499999
9002,900,147.30999410000004
9003,900,198.73999920000003
9004,900,141.289992
9005,900,187.7299978
9006,900,178.25999660000002
9007,900,181.57999779999997
9008,900,153.8999938
9009,900,88.38999020000003
9010,901,121.81999190000002
9011,901,199.1499999
9012,901,147.13999400000003
9013,901,198.73999920000003
9014,901,141.32999200000003
9015,901,188.57999780000003
9016,901,177.73999650000002
9017,901,181.57999779999997
9018,901,153.8999938
9019,901,87.47999020000003
9020,902,121.7099919
9021,902,199.1499999
9022,902,146.82999390000003
9023,902,198.73999920000003
9024,902,140.39999200000003
9025,902,189.2399979
9026,902,177.3499964
9027,902,181.57999780000003
9028,902,153.8999938
9029,902,86.34999010000003
9030,903,121.65999190000002
9031,903,199.1499999
9032,903,146.4699938
9033,903,198.73999920000003
9034,903,140.979992
9035,903,191.04999800000002
9036,903,176.86999630000003
9037,903,180.19999769999998
9038,903,153.8999938
9039,903,85.66999010000004
9040,904,121.3399919
9041,904,199.1499999
9042,904,145.9299937
9043,904,198.73999920000003
9044,904,140.65999190000002
9045,904,191.3699981
9046,904,176.12999620000002
9047,904,181.88999780000003
9048,904,153.8999938
9049,904,84.23999000000002
9050,905,121.18999190000002
9051,905,199.1499999
9052,905,145.5399936
9053,905,198.73999920000003
9054,905,141.92999200000003
9055,905,191.65999819999996
9056,905,175.91999610000002
9057,905,181.88999779999997
9058,905,153.8999938
9059,905,83.54999000000002
9060,906,120.95999190000002
9061,906,199.1499999
9062,906,145.17999350000002
9063,906,198.7899993
9064,906,142.6299921
9065,906,191.9199983
9066,906,175.60999600000002
9067,906,181.88999780000003
9068,906,153.8999938
9069,906,82.65999000000002
9070,907,121.09999190000002
9071,907,199.1499999
9072,907,144.80999340000002
9073,907,198.7899993
9074,907,143.60999210000003
9075,907,193.45999840000002
9076,907,175.21999590000004
9077,907,181.88999779999997
9078,907,153.8999938
9079,907,81.53999000000002
9080,908,121.00999190000002
9081,908,200.0
9082,908,144.42999330000004
9083,908,198.7899993
9084,908,144.55999210000002
9085,908,193.5899985
9086,908,174.60999580000004
9087,908,182.04999790000002
9088,908,153.8999938
9089,908,80.72999000000002
9090,909,121.25999190000002
9091,909,200.0
9092,909,144.2999933
9093,909,198.9699994
9094,909,145.63999220000002
9095,909,193.6199986
9096,909,174.3899957
9097,909,182.04999790000002
9098,909,153.8999938
9099,909,81.40999010000002
9100,910,121.40999190000002
9101,910,200.0
9102,910,144.59999330000002
9103,910,198.9699994
9104,910,146.17999220000002
9105,910,193.6199986
9106,910,173.92999560000004
9107,910,182.04999790000002
9108,910,153.8999938
9109,910,82.01999020000001
9110,911,121.31999190000002
9111,911,200.0
9112,911,144.8699933
9113,911,198.9699994
9114,911,147.3099923
9115,911,192.4999985
9116,911,173.33999550000004
9117,911,182.04999790000002
9118,911,153.8999938
9119,911,82.10999020000001
9120,912,121.50999190000002
9121,912,200.0
9122,912,144.93999330000003
9123,912,199.0499995
9124,912,147.5499924
9125,912,192.7199986
9126,912,173.07999540000003
9127,912,182.04999790000002
9128,912,153.8999938
9129,912,81.27999020000001
9130,913,121.62999190000002
9131,913,200.0
9132,913,145.72999330000002
9133,913,199.0499995
9134,913,148.46999250000002
9135,913,193.6799987
9136,913,172.3599953
9137,913,182.04999790000002
9138,913,153.8999938
9139,913,80.53999020000003
9140,914,121.5899919
9141,914,200.0
9142,914,146.34999340000002
9143,914,199.0499995
9144,914,148.46999250000002
9145,914,194.0699988
9146,914,172.0799952
9147,914,182.04999790000002
9148,914,153.8999938
9149,914,79.99999020000003
9150,915,121.62999190000002
9151,915,200.0
9152,915,147.6499934
9153,915,199.0499995
9154,915,148.9199926
9155,915,194.0699988
9156,915,171.8499951
9157,915,182.04999790000002
9158,915,154.0499939
9159,915,79.53999020000003
9160,916,121.62999190000002
9161,916,200.0
9162,916,148.90999340000002
9163,916,199.49999960000002
9164,916,148.7399926
9165,916,194.0699988
9166,916,171.8499951
9167,916,182.04999790000002
9168,916,154.569994
9169,916,78.95999020000004
9170,917,121.77999190000003
9171,917,200.0
9172,917,149.9099935
9173,917,199.49999960000002
9174,917,147.7499926
9175,917,194.0699988
9176,917,171.66999500000003
9177,917,182.04999790000002
9178,917,155.1699941
9179,917,78.75999020000003
9180,918,121.67999190000002
9181,918,200.0
9182,918,151.3799936
9183,918,199.49999960000002
9184,918,148.1599926
9185,918,194.0699988
9186,918,171.60999489999998
9187,918,182.04999790000002
9188,918,156.04999420000001
9189,918,78.38999020000003
9190,919,121.53999190000002
9191,919,200.0
9192,919,152.72999370000002
9193,919,199.49999960000002
9194,919,148.71999270000003
9195,919,194.0699988
9196,919,171.60999490000003
9197,919,182.69999800000002
9198,919,156.3999943
9199,919,78.34999020000004
9200,920,121.31999190000002
9201,920,200.0
9202,920,154.00999380000002
9203,920,199.5599996
9204,920,147.4199926
9205,920,194.2999989
9206,920,171.60999490000003
9207,920,183.0599981
9208,920,157.1599944
9209,920,78.08999020000003
9210,921,121.91999190000003
9211,921,200.0
9212,921,155.3999939
9213,921,199.5599996
9214,921,148.1499927
9215,921,195.11999890000004
9216,921,171.60999490000003
9217,921,184.64999820000006
9218,921,158.0499945
9219,921,77.47999020000003
9220,922,122.43999190000002
9221,922,200.0
9222,922,156.899994
9223,922,199.5599996
9224,922,148.7699927
9225,922,194.1999989
9226,922,171.60999490000003
9227,922,184.6499982
9228,922,158.9799946
9229,922,77.26999020000002
9230,923,122.33999190000003
9231,923,200.0
9232,923,158.1999941
9233,923,199.5599996
9234,923,149.2999928
9235,923,193.25999880000003
9236,923,171.60999490000003
9237,923,184.6499982
9238,923,159.9199947
9239,923,76.45999020000004
9240,924,122.24999190000003
9241,924,200.0
9242,924,159.5699942
9243,924,199.5599996
9244,924,149.9699929
9245,924,192.1399987
9246,924,171.60999490000003
9247,924,184.6499982
9248,924,161.11999479999997
9249,924,75.75999020000003
9250,925,122.17999190000002
9251,925,200.0
9252,925,160.8699943
9253,925,199.5599996
9254,925,150.699993
9255,925,191.11999860000003
9256,925,171.60999490000003
9257,925,185.8499983
9258,925,162.1599949
9259,925,75.26999020000002
9260,926,121.97999190000002
9261,926,200.0
9262,926,161.7099944
9263,926,199.5599996
9264,926,150.699993
9265,926,190.1099985
9266,926,171.60999490000003
9267,926,185.8499983
9268,926,163.47999499999997
9269,926,74.44999020000003
9270,927,121.75999190000002
9271,927,199.5699999
9272,927,162.5799944
9273,927,199.34999950000002
9274,927,151.58999310000002
9275,927,189.21999840000004
9276,927,171.60999490000003
9277,927,185.8499983
9278,927,164.66999509999997
9279,927,73.98999020000002
9280,928,121.62999190000002
9281,928,199.0599998
9282,928,163.09999439999999
9283,928,199.32999940000002
9284,928,152.7299932
9285,928,188.6399983
9286,928,171.60999490000003
9287,928,185.8499983
9288,928,165.51999519999998
9289,928,73.23999020000002
9290,929,121.48999190000002
9291,929,198.1099997
9292,929,162.0799943
9293,929,199.32999940000002
9294,929,153.0199933
9295,929,187.7299983
9296,929,171.51999480000003
9297,929,185.8499983
9298,929,166.84999530000002
9299,929,72.52999020000003
9300,930,121.5399919
9301,930,197.34999960000002
9302,930,163.2999944
9303,930,199.32999940000002
9304,930,153.1699934
9305,930,187.0799983
9306,930,171.31999470000002
9307,930,186.99999830000002
9308,930,167.65999539999996
9309,930,72.08999020000003
9310,931,121.84999190000002
9311,931,196.4699995
9312,931,164.53999450000003
9313,931,199.32999940000002
9314,931,154.35999350000003
9315,931,186.07999819999998
9316,931,171.15999460000003
9317,931,186.0999983
9318,931,168.9799955
9319,931,71.49999020000003
9320,932,122.69999200000002
9321,932,195.3999994
9322,932,165.83999459999998
9323,932,199.32999940000002
9324,932,155.4399936
9325,932,185.41999819999998
9326,932,171.15999460000003
9327,932,187.21999840000004
9328,932,169.9199956
9329,932,70.91999020000003
9330,933,123.88999210000001
9331,933,194.38999930000003
9332,933,167.2199947
9333,933,199.32999940000002
9334,933,156.00999370000002
9335,933,184.1799981
9336,933,171.15999460000003
9337,933,187.7799984
9338,933,171.2399957
9339,933,70.77999020000003
9340,934,124.38999210000001
9341,934,193.46999920000002
9342,934,168.5899948
9343,934,199.32999940000002
9344,934,156.2099938
9345,934,183.44999799999997
9346,934,171.1599946
9347,934,188.7699985
9348,934,172.49999580000002
9349,934,70.63999020000003
9350,935,124.46999210000001
9351,935,192.7499991
9352,935,168.9499948
9353,935,199.32999940000002
9354,935,157.4499939
9355,935,182.46999789999998
9356,935,171.1599946
9357,935,189.7399986
9358,935,173.66999590000003
9359,935,70.26999020000002
9360,936,124.06999210000002
9361,936,192.08999900000003
9362,936,170.32999490000003
9363,936,199.1299993
9364,936,158.34999390000002
9365,936,181.78999779999998
9366,936,171.1599946
9367,936,190.48999860000004
9368,936,174.79999600000002
9369,936,69.89999020000003
9370,937,125.28999220000001
9371,937,191.2999989
9372,937,171.349995
9373,937,199.1299993
9374,937,159.49999400000002
9375,937,181.44999769999998
9376,937,171.1599946
9377,937,189.41999860000004
9378,937,176.07999610000002
9379,937,69.92999020000003
9380,938,126.40999230000001
9381,938,190.65999879999998
9382,938,171.349995
9383,938,199.0099992
9384,938,159.84999410000003
9385,938,180.6999976
9386,938,171.1599946
9387,938,189.4899987
9388,938,177.1699962
9389,938,69.67999020000003
9390,939,127.04999230000003
9391,939,189.4999987
9392,939,172.009995
9393,939,199.0099992
9394,939,160.9499942
9395,939,180.51999759999998
9396,939,171.1599946
9397,939,188.6799986
9398,939,178.15999630000002
9399,939,69.13999020000003
9400,940,127.6799924
9401,940,188.32999859999995
9402,940,173.23999510000004
9403,940,198.4999991
9404,940,162.0799943
9405,940,180.51999759999998
9406,940,171.1599946
9407,940,188.6799986
9408,940,179.19999640000003
9409,940,68.82999020000003
9410,941,128.46999250000002
9411,941,187.4699985
9412,941,174.1199952
9413,941,197.86999900000004
9414,941,162.0799943
9415,941,180.51999759999998
9416,941,171.1599946
9417,941,188.6799986
9418,941,180.3799965
9419,941,68.63999020000003
9420,942,128.4199925
9421,942,186.33999839999996
9422,942,175.02999530000005
9423,942,196.92999890000002
9424,942,163.39999440000003
9425,942,180.51999759999998
9426,942,171.1599946
9427,942,188.4299985
9428,942,181.7199966
9429,942,68.54999020000002
9430,943,129.57999260000003
9431,943,185.14999829999996
9432,943,175.05999540000005
9433,943,195.91999880000003
9434,943,163.3899944
9435,943,180.51999759999998
9436,943,171.1599946
9437,943,188.42999849999995
9438,943,182.6399967
9439,943,68.43999020000003
9440,944,130.20999270000002
9441,944,184.19999819999998
9442,944,175.88999550000005
9443,944,195.2699987
9444,944,162.8899944
9445,944,180.1899975
9446,944,171.1599946
9447,944,188.42999849999995
9448,944,183.3499968
9449,944,68.34999020000004
9450,945,131.2899928
9451,945,183.14999809999998
9452,945,176.48999560000004
9453,945,194.58999860000003
9454,945,163.36999450000002
9455,945,180.1899975
9456,945,171.3199947
9457,945,188.42999849999995
9458,945,184.1699969
9459,945,68.17999020000003
9460,946,131.7499928
9461,946,182.21999799999998
9462,946,176.48999560000004
9463,946,193.8199985
9464,946,163.9599946
9465,946,180.1899975
9466,946,172.1599948
9467,946,188.4299985
9468,946,185.279997
9469,946,68.40999020000002
9470,947,131.7499928
9471,947,181.3999979
9472,947,176.48999560000004
9473,947,192.91999840000005
9474,947,163.9599946
9475,947,180.1899975
9476,947,172.64999490000002
9477,947,188.4499986
9478,947,186.2999971
9479,947,68.32999020000003
9480,948,132.19999280000002
9481,948,180.47999779999998
9482,948,176.48999560000004
9483,948,192.05999830000002
9484,948,162.9199945
9485,948,180.1899975
9486,948,173.23999500000002
9487,948,187.8999985
9488,948,186.8899972
9489,948,68.13999020000003
9490,949,132.19999280000002
9491,949,179.69999769999998
9492,949,177.4799957
9493,949,191.7299982
9494,949,162.91999450000003
9495,949,180.1899975
9496,949,174.28999510000003
9497,949,187.89999850000004
9498,949,187.4299973
9499,949,68.09999020000004
9500,950,131.8099927
9501,950,179.14999759999998
9502,950,177.47999570000005
9503,950,191.4899981
9504,950,163.8499946
9505,950,180.1899975
9506,950,175.28999520000002
9507,950,187.8999985
9508,950,188.2899974
9509,950,68.19999020000003
9510,951,131.99999280000003
9511,951,179.14999759999998
9512,951,177.47999570000005
9513,951,191.48999809999998
9514,951,164.71999470000003
9515,951,180.1899975
9516,951,176.7699953
9517,951,187.89999850000004
9518,951,189.08999749999998
9519,951,67.85999020000003
9520,952,131.9999928
9521,952,179.14999759999998
9522,952,177.47999570000005
9523,952,191.48999809999998
9524,952,164.71999470000003
9525,952,180.1899975
9526,952,178.66999540000003
9527,952,187.8999985
9528,952,189.17999759999998
9529,952,67.63999020000003
9530,953,130.73999270000002
9531,953,179.14999759999998
9532,953,178.63999580000004
9533,953,191.48999809999998
9534,953,164.8299948
9535,953,180.1899975
9536,953,180.5599955
9537,953,187.8999985
9538,953,189.17999759999998
9539,953,67.55999020000003
9540,954,130.73999270000002
9541,954,179.14999759999998
9542,954,179.01999590000003
9543,954,191.48999809999998
9544,954,165.5099949
9545,954,180.1899975
9546,954,181.85999560000005
9547,954,187.8999985
9548,954,189.17999759999998
9549,954,67.60999020000003
9550,955,131.23999280000004
9551,955,179.14999759999998
9552,955,179.01999590000003
9553,955,191.48999809999998
9554,955,166.679995
9555,955,180.1899975
9556,955,183.40999570000002
9557,955,187.8999985
9558,955,189.17999759999998
9559,955,67.39999020000003
9560,956,131.96999290000002
9561,956,179.14999759999998
9562,956,179.17999600000002
9563,956,191.48999809999998
9564,956,166.67999500000002
9565,956,180.1899975
9566,956,184.45999580000003
9567,956,186.1999984
9568,956,189.17999759999998
9569,956,67.28999020000003
9570,957,131.96999290000002
9571,957,179.14999759999998
9572,957,179.17999600000002
9573,957,191.48999809999998
9574,957,167.6799951
9575,957,180.1899975
9576,957,185.20999590000002
9577,957,185.1499983
9578,957,189.17999759999998
9579,957,67.23999020000002
9580,958,130.89999290000003
9581,958,179.14999759999998
9582,958,179.17999600000002
9583,958,191.48999809999998
9584,958,167.6799951
9585,958,180.1899975
9586,958,185.20999590000002
9587,958,185.1499983
9588,958,189.17999759999998
9589,958,67.39999020000003
9590,959,130.89999290000003
9591,959,179.14999759999998
9592,959,179.17999600000002
9593,959,191.48999809999998
9594,959,167.84999519999997
9595,959,180.1899975
9596,959,185.20999590000002
9597,959,185.1499983
9598,959,189.17999759999998
9599,959,67.38999020000003
9600,960,131.24999300000002
9601,960,179.14999759999998
9602,960,179.17999600000002
9603,960,191.48999809999998
9604,960,167.84999520000002
9605,960,180.1899975
9606,960,185.20999590000002
9607,960,185.1499983
9608,960,189.17999759999998
9609,960,67.52999020000003
9610,961,131.75999310000003
9611,961,179.14999759999998
9612,961,179.3499961
9613,961,191.48999809999998
9614,961,168.8099953
9615,961,180.1899975
9616,961,185.20999590000002
9617,961,185.1499983
9618,961,189.17999759999998
9619,961,67.47999020000003
9620,962,132.60999320000002
9621,962,178.92999749999998
9622,962,179.3499961
9623,962,191.4899981
9624,962,168.8099953
9625,962,180.1899975
9626,962,185.20999590000002
9627,962,186.5299984
9628,962,189.17999759999998
9629,962,67.51999020000002
9630,963,132.87999330000002
9631,963,178.92999749999998
9632,963,179.3499961
9633,963,191.4899981
9634,963,169.40999539999996
9635,963,180.1899975
9636,963,185.20999590000002
9637,963,186.5299984
9638,963,189.17999759999998
9639,963,67.58999020000003
9640,964,132.87999330000002
9641,964,178.92999749999998
9642,964,179.34999610000003
9643,964,191.48999809999998
9644,964,169.4699955
9645,964,180.1899975
9646,964,185.20999590000002
9647,964,186.5299984
9648,964,189.17999759999998
9649,964,67.60999020000003
9650,965,133.36999340000003
9651,965,178.92999749999998
9652,965,179.3499961
9653,965,191.48999809999998
9654,965,169.4699955
9655,965,180.1899975
9656,965,185.20999590000002
9657,965,186.5299984
9658,965,189.17999759999998
9659,965,67.25999020000003
9660,966,132.80999340000002
9661,966,178.92999749999998
9662,966,180.08999620000003
9663,966,191.4899981
9664,966,169.60999560000005
9665,966,180.1899975
9666,966,185.20999590000002
9667,966,186.5299984
9668,966,189.17999759999998
9669,966,66.85999020000003
9670,967,133.52999350000002
9671,967,178.92999749999998
9672,967,180.08999620000003
9673,967,191.4899981
9674,967,169.9999957
9675,967,180.1899975
9676,967,185.18999580000002
9677,967,186.5299984
9678,967,189.17999759999998
9679,967,66.61999020000003
9680,968,134.00999360000003
9681,968,178.92999749999998
9682,968,180.08999620000003
9683,968,191.11999799999998
9684,968,170.62999580000005
9685,968,180.1899975
9686,968,185.18999580000002
9687,968,186.5299984
9688,968,189.17999759999998
9689,968,66.41999020000003
9690,969,134.00999360000003
9691,969,178.92999749999998
9692,969,180.08999620000003
9693,969,190.60999789999997
9694,969,172.3399959
9695,969,180.1899975
9696,969,184.95999570000004
9697,969,185.6399983
9698,969,189.17999759999998
9699,969,66.23999020000002
9700,970,134.00999360000003
9701,970,178.92999749999998
9702,970,180.08999620000003
9703,970,189.61999780000002
9704,970,173.22999600000003
9705,970,180.1899975
9706,970,184.45999560000004
9707,970,186.3399984
9708,970,189.17999759999998
9709,970,66.33999020000003
9710,971,134.57999370000002
9711,971,178.92999749999998
9712,971,180.08999620000003
9713,971,189.24999770000002
9714,971,174.7299961
9715,971,180.1899975
9716,971,183.49999550000004
9717,971,186.3399984
9718,971,189.7799977
9719,971,66.09999020000004
9720,972,135.87999380000002
9721,972,178.92999749999998
9722,972,180.67999630000003
9723,972,188.54999759999998
9724,972,175.5799962
9725,972,180.1899975
9726,972,182.96999540000004
9727,972,186.3399984
9728,972,190.15999779999999
9729,972,65.60999020000003
9730,973,136.6699939
9731,973,178.92999749999998
9732,973,180.63999619999998
9733,973,187.9199975
9734,973,176.35999629999998
9735,973,180.1899975
9736,973,181.98999540000005
9737,973,186.3399984
9738,973,190.3999979
9739,973,65.31999020000003
9740,974,137.789994
9741,974,178.92999749999998
9742,974,181.24999620000003
9743,974,187.4799974
9744,974,177.3499964
9745,974,180.1899975
9746,974,180.9799953
9747,974,186.3399984
9748,974,190.44999799999997
9749,974,64.95999020000004
9750,975,138.7399941
9751,975,178.92999749999998
9752,975,181.37999630000002
9753,975,186.95999730000003
9754,975,178.7199965
9755,975,180.1899975
9756,975,179.66999520000002
9757,975,186.33999840000004
9758,975,191.0799981
9759,975,64.63999020000003
9760,976,139.09999420000003
9761,976,178.92999749999998
9762,976,181.98999630000003
9763,976,186.2899972
9764,976,180.2399966
9765,976,180.8199976
9766,976,178.56999510000003
9767,976,186.3399984
9768,976,191.40999820000002
9769,976,64.27999020000003
9770,977,139.0999942
9771,977,178.92999749999998
9772,977,182.38999640000003
9773,977,185.6299971
9774,977,181.2399967
9775,977,180.8199976
9776,977,177.69999510000002
9777,977,187.2799985
9778,977,192.0099983
9779,977,63.95999020000003
9780,978,139.0999942
9781,978,178.92999749999998
9782,978,183.10999650000002
9783,978,185.129997
9784,978,182.0799968
9785,978,180.8199976
9786,978,176.9099951
9787,978,187.2799985
9788,978,192.3199984
9789,978,63.65999020000003
9790,979,139.0999942
9791,979,178.92999749999998
9792,979,184.66999660000002
9793,979,184.55999690000002
9794,979,182.8299969
9795,979,180.98999769999998
9796,979,176.1199951
9797,979,187.2799985
9798,979,192.9199985
9799,979,63.45999020000003
9800,980,139.5799943
9801,980,178.92999749999998
9802,980,186.00999659999997
9803,980,183.9199968
9804,980,183.70999700000002
9805,980,182.16999779999998
9806,980,174.87999499999998
9807,980,187.2799985
9808,980,193.62999860000002
9809,980,63.34999020000003
9810,981,139.5799943
9811,981,178.92999749999998
9812,981,187.7799967
9813,981,183.3899968
9814,981,184.1099971
9815,981,182.16999779999998
9816,981,173.85999489999998
9817,981,187.2799985
9818,981,194.37999870000004
9819,981,62.84999020000003
9820,982,139.5799943
9821,982,178.92999749999998
9822,982,188.41999679999998
9823,982,183.0699968
9824,982,184.6399972
9825,982,182.16999779999998
9826,982,172.86999479999997
9827,982,187.2799985
9828,982,194.95999880000002
9829,982,62.52999020000003
9830,983,139.7999944
9831,983,178.92999749999998
9832,983,188.55999680000002
9833,983,182.0999968
9834,983,185.0799973
9835,983,181.75999769999999
9836,983,172.23999479999998
9837,983,187.56999860000005
9838,983,195.60999890000002
9839,983,62.36999020000003
9840,984,139.7999944
9841,984,178.92999749999998
9842,984,188.55999679999996
9843,984,181.25999670000002
9844,984,185.1799974
9845,984,181.75999769999999
9846,984,171.64999479999997
9847,984,188.72999870000004
9848,984,196.44999900000002
9849,984,61.88999020000003
9850,985,139.90999449999998
9851,985,178.92999749999998
9852,985,188.55999679999996
9853,985,180.4099966
9854,985,185.1799974
9855,985,181.60999759999999
9856,985,170.89999479999997
9857,985,188.72999870000004
9858,985,197.14999910000003
9859,985,61.399990200000026
9860,986,139.90999449999998
9861,986,178.92999749999998
9862,986,188.55999679999996
9863,986,179.17999650000002
9864,986,185.46999749999998
9865,986,181.60999759999999
9866,986,169.67999479999997
9867,986,188.7299987
9868,986,197.6699992
9869,986,61.13999020000003
9870,987,140.30999459999998
9871,987,178.92999749999998
9872,987,189.5499969
9873,987,177.9699964
9874,987,185.46999749999998
9875,987,181.60999759999999
9876,987,168.39999479999997
9877,987,188.72999870000004
9878,987,198.1599993
9879,987,60.93999020000003
9880,988,140.76999469999998
9881,988,178.92999749999998
9882,988,189.5499969
9883,988,176.87999630000002
9884,988,185.46999749999998
9885,988,181.60999759999999
9886,988,167.14999479999997
9887,988,188.72999870000004
9888,988,198.3999994
9889,988,60.94999020000003
9890,989,140.7699947
9891,989,178.92999749999998
9892,989,189.849997
9893,989,175.9199962
9894,989,185.7199976
9895,989,181.60999759999999
9896,989,166.13999479999998
9897,989,188.72999870000004
9898,989,198.65999950000003
9899,989,60.579990200000026
9900,990,141.8699948
9901,990,178.92999749999998
9902,990,189.849997
9903,990,174.87999610000003
9904,990,185.77999770000002
9905,990,181.60999759999999
9906,990,165.23999479999998
9907,990,188.7299987
9908,990,198.93999960000002
9909,990,60.13999020000003
9910,991,142.38999490000003
9911,991,178.92999749999998
9912,991,189.849997
9913,991,173.63999600000002
9914,991,185.82999779999997
9915,991,181.60999759999999
9916,991,163.84999480000002
9917,991,188.72999870000004
9918,991,198.93999960000002
9919,991,59.899990200000026
9920,992,143.629995
9921,992,178.92999749999998
9922,992,189.849997
9923,992,172.44999590000003
9924,992,185.82999779999997
9925,992,181.60999759999999
9926,992,162.80999480000003
9927,992,188.72999870000004
9928,992,199.1299997
9929,992,59.52999020000002
9930,993,144.9299951
9931,993,178.92999749999998
9932,993,189.849997
9933,993,170.99999580000002
9934,993,185.82999779999997
9935,993,181.60999759999999
9936,993,161.22999480000001
9937,993,188.72999870000004
9938,993,199.4799998
9939,993,58.79999020000003
9940,994,146.2999952
9941,994,178.92999749999998
9942,994,189.849997
9943,994,169.53999570000005
9944,994,185.82999779999997
9945,994,181.60999759999999
9946,994,159.7999947
9947,994,189.31999880000004
9948,994,199.8899999
9949,994,58.33999020000003
9950,995,147.59999530000002
9951,995,178.92999749999998
9952,995,189.8699971
9953,995,168.37999560000003
9954,995,186.3099979
9955,995,181.60999759999999
9956,995,159.17999470000004
9957,995,189.31999880000004
9958,995,199.8899999
9959,995,57.97999020000003
9960,996,149.0799954
9961,996,178.92999749999998
9962,996,189.8699971
9963,996,166.8499955
9964,996,186.42999799999998
9965,996,181.60999759999999
9966,996,158.86999470000003
9967,996,189.31999880000004
9968,996,200.0
9969,996,57.63999020000002
9970,997,150.61999550000002
9971,997,178.92999749999998
9972,997,190.4099972
9973,997,165.4299954
9974,997,186.86999809999998
9975,997,181.60999759999999
9976,997,158.13999470000002
9977,997,189.31999880000004
9978,997,200.0
9979,997,57.10999020000003
9980,998,152.0099956
